id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
c3_035,quality,t_2250136,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>",can we please get a quick fix to Android widget to support 5x1 gride sizing?! Please. I've been asking for a year now.,"@user Hey Dave, we can see how that’d be useful! You can vote for the official idea here: <url>",,,,,,
c3_035,quality,t_2190917,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>","y'all need more widgets on Android. The default one is 4 tiles wide, but my screen supports 5 tiles. This leaves a weird looking gap on the sides ☹️ <url>",@user We hear you 🎧 Rest assured your feedback will be passed on to the right folks,,,,,,
c3_035,quality,t_305898,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>",can you please straighten your logo? My OCD isn't taking this too well,"@user Hey Priscilla, we hear you! You can vote for the official idea here: <url>",,,,,,
c3_035,quality,t_1599271,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>","People of , is it too much to ask that when you do a movie/TV soundtrack playlist you put the songs in order? #OCD","@user Thanks for the feedback! Don't worry, we'll let the right team know it's something you'd like to see in the future 🙂",,,,,,
c3_035,quality,current:contact,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_035,quality,current:playback,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_035,quality,policy:clarification,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks <url>",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_036,quality,current:contact,<url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_037,agent,t_2313905,What’s wrong with Spotify’s volume? It’s gone all the way down,what’s happened to the the ‘new releases for you’ options in the discover tab? All gone. #spotify,"@user Hey Steven! Just to check, what device, operating system, and Spotify version are you using? We'll see what we can suggest",,,,,,
c3_037,agent,t_1914377,What’s wrong with Spotify’s volume? It’s gone all the way down,It’s a crime that Marina Diamandis’ first two EP’s aren’t on Spotify. Please rectify this situation,@user Hi. We're sorry you feel that way. Music availability all boils down to licensing agreements. More info at <url>,,,,,,
c3_037,agent,t_2957828,What’s wrong with Spotify’s volume? It’s gone all the way down,"I have a Mac and when I use the desktop app Spotify, I cannot hear anything. I have chosen Listening on a Mac chosen so it is not routing it anywhere else. What is wrong? Volume is not down btw.","@user Hey Alexandra, help's here! Does logging out > restarting your Mac > logging back in help? Keep us posted",,,,,,
c3_037,agent,t_1811157,What’s wrong with Spotify’s volume? It’s gone all the way down,Can't turn volume down or up on the new iOS with locked screen ?!,"@user Hey, help's here! Can you fire over the device's make/model and the Spotify version you're using? We'll see what we can suggest",,,,,,
c3_037,agent,t_2614475,What’s wrong with Spotify’s volume? It’s gone all the way down,"Is it just me or is 's ""set same volume level all tracks"" feature doesn't work anymore on Mac?","@user Hey Artem. What's happening exactly? If you could also let us know the OS X and Spotify versions you're using, that'd be great",,,,,,
c3_037,agent,t_854637,What’s wrong with Spotify’s volume? It’s gone all the way down,woke up this morning and all my saved songs are gone... any way this can be fixed?,"@user Hey Kyra! Just to check, did all your offline music get desynced, or has all your saved Songs disappeared? We'll see what we can suggest",,,,,,
c3_037,quality,t_2313905,What’s wrong with Spotify’s volume? It’s gone all the way down,what’s happened to the the ‘new releases for you’ options in the discover tab? All gone. #spotify,"@user Hey Steven! Just to check, what device, operating system, and Spotify version are you using? We'll see what we can suggest",,,,,,
c3_037,quality,t_1914377,What’s wrong with Spotify’s volume? It’s gone all the way down,It’s a crime that Marina Diamandis’ first two EP’s aren’t on Spotify. Please rectify this situation,@user Hi. We're sorry you feel that way. Music availability all boils down to licensing agreements. More info at <url>,,,,,,
c3_037,quality,t_2957828,What’s wrong with Spotify’s volume? It’s gone all the way down,"I have a Mac and when I use the desktop app Spotify, I cannot hear anything. I have chosen Listening on a Mac chosen so it is not routing it anywhere else. What is wrong? Volume is not down btw.","@user Hey Alexandra, help's here! Does logging out > restarting your Mac > logging back in help? Keep us posted",,,,,,
c3_037,quality,t_1811157,What’s wrong with Spotify’s volume? It’s gone all the way down,Can't turn volume down or up on the new iOS with locked screen ?!,"@user Hey, help's here! Can you fire over the device's make/model and the Spotify version you're using? We'll see what we can suggest",,,,,,
c3_037,quality,t_2614475,What’s wrong with Spotify’s volume? It’s gone all the way down,"Is it just me or is 's ""set same volume level all tracks"" feature doesn't work anymore on Mac?","@user Hey Artem. What's happening exactly? If you could also let us know the OS X and Spotify versions you're using, that'd be great",,,,,,
c3_037,quality,t_854637,What’s wrong with Spotify’s volume? It’s gone all the way down,woke up this morning and all my saved songs are gone... any way this can be fixed?,"@user Hey Kyra! Just to check, did all your offline music get desynced, or has all your saved Songs disappeared? We'll see what we can suggest",,,,,,
c3_037,quality,current:contact,What’s wrong with Spotify’s volume? It’s gone all the way down,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_037,quality,current:playback,What’s wrong with Spotify’s volume? It’s gone all the way down,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_037,quality,policy:clarification,What’s wrong with Spotify’s volume? It’s gone all the way down,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_038,quality,t_1416129,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡","While you guys are fixing albums, can you switch the Iron Maiden albums from their remastered versions to their original versions?","@user 1: Hey, thanks for the request! We upload tracks as they are provided to us. Don't worry, we'll make sure to pass your feedback on to the...",,,,,,
c3_038,quality,t_2957826,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡","you really need a ""i dont like this"" option. Im REALLY sick of all the shit punk music that keeps cropping up. I have more classical than punk (every now and than a punk band cover something not punk) yet wheres my classical in discover weekly?","@user Hi! We're sorry to hear that. To help make it happen, we’d recommend showing your support for the idea here: <url>",,,,,,
c3_038,quality,t_1812576,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",I hate when doesnt have the original song.... BUT they have the live version.. smh,"@user Hey, sorry about that. We'd love to have all the world's music & hopefully we will in the future. More info at <url>",,,,,,
c3_038,quality,t_2321307,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Okay but who was in charge of remastering The Beatles on Spotify bc you can’t even hear vocals on half of the songs,"@user Hey Kate! We don't have specific info on that. What device, operating system, and Spotify version are you using? We'll check backstage",,,,,,
c3_038,quality,t_2284265,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Why is the original version of @user's 'Oh Well' not available anywhere on when all their other early work is? #disappointing,"@user Hey Nicolas! We’d love to have all of their stuff available, but we have some info about content here: <url>",,,,,,
c3_038,quality,t_497738,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",". should have liner notes with albums on their platform, or at least credits. A lot of people put in a lot of work to make a record and I’d love to know who they are.",@user Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. Stay awesome 😁,,,,,,
c3_038,quality,current:contact,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_038,quality,current:playback,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_038,quality,policy:clarification,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_038,agent,t_1416129,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡","While you guys are fixing albums, can you switch the Iron Maiden albums from their remastered versions to their original versions?","@user 1: Hey, thanks for the request! We upload tracks as they are provided to us. Don't worry, we'll make sure to pass your feedback on to the...",,,,,,
c3_038,agent,t_2957826,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡","you really need a ""i dont like this"" option. Im REALLY sick of all the shit punk music that keeps cropping up. I have more classical than punk (every now and than a punk band cover something not punk) yet wheres my classical in discover weekly?","@user Hi! We're sorry to hear that. To help make it happen, we’d recommend showing your support for the idea here: <url>",,,,,,
c3_038,agent,t_1812576,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",I hate when doesnt have the original song.... BUT they have the live version.. smh,"@user Hey, sorry about that. We'd love to have all the world's music & hopefully we will in the future. More info at <url>",,,,,,
c3_038,agent,t_2321307,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Okay but who was in charge of remastering The Beatles on Spotify bc you can’t even hear vocals on half of the songs,"@user Hey Kate! We don't have specific info on that. What device, operating system, and Spotify version are you using? We'll check backstage",,,,,,
c3_038,agent,t_2284265,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",Why is the original version of @user's 'Oh Well' not available anywhere on when all their other early work is? #disappointing,"@user Hey Nicolas! We’d love to have all of their stuff available, but we have some info about content here: <url>",,,,,,
c3_038,agent,t_497738,"I know I can't be the only person in the world who is sick of all the remastered albums on . At the very least, offer both versions. Don't just remove the original in favor of the remaster. My favorite punk albums have lost their grit and emotion and I'm pissed. 😡",". should have liner notes with albums on their platform, or at least credits. A lot of people put in a lot of work to make a record and I’d love to know who they are.",@user Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. Stay awesome 😁,,,,,,
c3_039,agent,t_1927090,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",having problems accessing my account tried to reset password but no link has been received by email to do this.,"@user Hey Sarah, help's here! Can you try resetting your password at <url> using a private or incognito window?",,,,,,
c3_039,agent,t_1827761,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",I've logged out of my acc but i forgot my password. I tried to reset it by using my username but it didn't work +,"@user Hey, help's here! Can you DM us any possible email addresses or usernames you could've created an account with? <url>",,,,,,
c3_039,agent,t_1356631,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",Hey! I just learned somebody else is using my spotify account. I changed my password but it didnt log the person off.,"@user Hey Riku, we’re sorry to hear that. Check out <url> for what to do next",,,,,,
c3_039,agent,t_2792168,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",help! Cant reset password !,"@user Hi Zeb. Help's arrived! Could you send us your email address via DM? Also, if you've received any error messages while trying to reset your password, a screenshot of it would be really helpful. We'll see what's going on <url>",,,,,,
c3_039,agent,t_2736072,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",someone has changed the email address/password for my premium account and is listening to it. I can only access my account through Facebook but I can see them listening on another device.,"@user Hey, we’re sorry to hear that. Check out <url> for what to do next",,,,,,
c3_039,agent,t_1024762,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol","Guys, I can't log in! The reset password page doesn't recognise my email, but says it is attached to an account",@user Hey Hattie! You should be able to reset your password now. Can you give it another shot? Let us know how that goes,,,,,,
c3_039,quality,current:contact,"somebody else was using my account bc i could see their device playing so i changed my password, but i think they also tried to reset the password bc i received another password reset email that i didn't request. HELP lol",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_040,quality,current:contact,Also.... WTH? <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_040,agent,t_2674007,Also.... WTH? <url>,我真的是快被spotify搞瘋了！！！！！ wth !!! <url>,"@user 1: Hey! We can help out in English here on Twitter, but we also have Chinese support via email at <url>.",,,,,,
c3_040,agent,t_1805129,Also.... WTH? <url>,WTH Adult lyrics on children's station!? Read: <url>,"@user Hey Stephane, that's not cool. We'd recommend making sure Autoplay is turned off, which you can read about here: <url>",,,,,,
c3_040,agent,t_2504232,Also.... WTH? <url>,"bring back the preview option, that option was amazing man wth",@user Hey! We have more info about this here: <url>. Give us a shout if you have any questions,,,,,,
c3_040,agent,t_1147706,Also.... WTH? <url>,"My keeps on stop playing music every few songs, wth","@user Hey, help's here! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest",,,,,,
c3_040,agent,t_2480259,Also.... WTH? <url>,Hello. New member. Why is BLUEGRASS not a category? No playlist either? Have to search by artist/album. WTH? tu,"@user We hear you, Christina! Your feedback has been noted and passed onto the team 👊🏼",,,,,,
c3_040,agent,t_1306513,Also.... WTH? <url>,"Hey WTH is going on with your web player? Keep getting ""Oooops, something went wrong with the playback. Reload"" every 2nd song?!?!",@user Hey there! Can you try using an incognito window or a different browser to see if it helps? Let us know how it goes,,,,,,
c3_041,agent,t_1675763,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,I can’t get Hello by Seventeen on their new album. Its the only one that isn’t there,@user Hi Sam! Sometimes content is unavailable due to licensing matters. More info about this here: <url>,,,,,,
c3_041,agent,t_1709579,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why isnt hello playing on seventeen’s album? i need to hear their angelic voices asap,@user Hey Irene! Can you let us know the country your account is currently set to? We'll have a look,,,,,,
c3_041,agent,t_2110225,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,"the song “Hello” on the SEVENTEEN album Teen,Age isn’t available for play. Is there a specific reason why?","@user 1: Hey! Can you fire over the Spotify URI? Just right-click the track > Share > URI. If you're on mobile, send us the Song Link instead.",,,,,,
c3_041,agent,t_1670411,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,add “hello” to seventeen’s new album >:(,"@user Hi! Sometimes content is not included due to licensing, but we hope to have it soon: <url>",,,,,,
c3_041,agent,t_1917219,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why won’t you let us listen to Hello by Seventeen,@user Hey there! Can you let us know which country your Spotify account is set to? We'll see what we can suggest,,,,,,
c3_041,agent,t_173600,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why isn’t Bad Enough For You by @user on Spotify? You have the rest of Dirty Work?,"@user @user Hey Colette! We’d love to have all of their stuff available, but we have some info about content here: <url>. Hope this explains it",,,,,,
c3_041,quality,t_1675763,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,I can’t get Hello by Seventeen on their new album. Its the only one that isn’t there,@user Hi Sam! Sometimes content is unavailable due to licensing matters. More info about this here: <url>,,,,,,
c3_041,quality,t_1709579,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why isnt hello playing on seventeen’s album? i need to hear their angelic voices asap,@user Hey Irene! Can you let us know the country your account is currently set to? We'll have a look,,,,,,
c3_041,quality,t_2110225,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,"the song “Hello” on the SEVENTEEN album Teen,Age isn’t available for play. Is there a specific reason why?","@user 1: Hey! Can you fire over the Spotify URI? Just right-click the track > Share > URI. If you're on mobile, send us the Song Link instead.",,,,,,
c3_041,quality,t_1670411,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,add “hello” to seventeen’s new album >:(,"@user Hi! Sometimes content is not included due to licensing, but we hope to have it soon: <url>",,,,,,
c3_041,quality,t_1917219,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why won’t you let us listen to Hello by Seventeen,@user Hey there! Can you let us know which country your Spotify account is set to? We'll see what we can suggest,,,,,,
c3_041,quality,t_173600,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,why isn’t Bad Enough For You by @user on Spotify? You have the rest of Dirty Work?,"@user @user Hey Colette! We’d love to have all of their stuff available, but we have some info about content here: <url>. Hope this explains it",,,,,,
c3_041,quality,current:contact,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_041,quality,current:playback,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_041,quality,policy:clarification,why is hello by seventeen blocked when the rest of their album isn’t can you unblock it that’s just rude .,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_042,quality,t_1988805,put back Player - Baby Come Back on spotify im begging you PLEASe,y'all still don't got baby come back on the baby come back album by player wtf,"@user Hey, help's here! Can you DM us your account's email address and the country you're in right now? We'll check backstage <url>",,,,,,
c3_042,quality,t_2066352,put back Player - Baby Come Back on spotify im begging you PLEASe,WHERE DID BABY COME BACK BY NO MERCY GO WHAT THE FUCK YALL,@user Hey there! Sometimes content gets removed because of licensing or other legal issues. Hopefully we'll have it available again soon,,,,,,
c3_042,quality,t_998486,put back Player - Baby Come Back on spotify im begging you PLEASe,Please put Julion Alvarez's songs back on Spotify,@user Hey Jenny! Thanks for reaching out. There's some info on Spotify content here: <url>,,,,,,
c3_042,quality,t_497718,put back Player - Baby Come Back on spotify im begging you PLEASe,please put @user 's Royalty on Spotify. Please and thanks,"@user Hey there! We’ve got some info about mixtapes here: <url>. If you ever need anything else, just shout and we'll come running 🏃",,,,,,
c3_042,quality,t_406694,put back Player - Baby Come Back on spotify im begging you PLEASe,HI CAN U BRING BACK THE TOUCH PREVIEW I'M BEGGING,@user Hey! We have more info about this here: <url>. Give us a shout if you have any questions,,,,,,
c3_042,quality,t_2690055,put back Player - Baby Come Back on spotify im begging you PLEASe,hi please put black silk by @user back on spotify pls & thx,"@user Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
c3_042,quality,current:contact,put back Player - Baby Come Back on spotify im begging you PLEASe,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_042,quality,current:playback,put back Player - Baby Come Back on spotify im begging you PLEASe,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_042,quality,policy:clarification,put back Player - Baby Come Back on spotify im begging you PLEASe,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_042,agent,t_1988805,put back Player - Baby Come Back on spotify im begging you PLEASe,y'all still don't got baby come back on the baby come back album by player wtf,"@user Hey, help's here! Can you DM us your account's email address and the country you're in right now? We'll check backstage <url>",,,,,,
c3_042,agent,t_2066352,put back Player - Baby Come Back on spotify im begging you PLEASe,WHERE DID BABY COME BACK BY NO MERCY GO WHAT THE FUCK YALL,@user Hey there! Sometimes content gets removed because of licensing or other legal issues. Hopefully we'll have it available again soon,,,,,,
c3_042,agent,t_998486,put back Player - Baby Come Back on spotify im begging you PLEASe,Please put Julion Alvarez's songs back on Spotify,@user Hey Jenny! Thanks for reaching out. There's some info on Spotify content here: <url>,,,,,,
c3_042,agent,t_497718,put back Player - Baby Come Back on spotify im begging you PLEASe,please put @user 's Royalty on Spotify. Please and thanks,"@user Hey there! We’ve got some info about mixtapes here: <url>. If you ever need anything else, just shout and we'll come running 🏃",,,,,,
c3_042,agent,t_406694,put back Player - Baby Come Back on spotify im begging you PLEASe,HI CAN U BRING BACK THE TOUCH PREVIEW I'M BEGGING,@user Hey! We have more info about this here: <url>. Give us a shout if you have any questions,,,,,,
c3_042,agent,t_2690055,put back Player - Baby Come Back on spotify im begging you PLEASe,hi please put black silk by @user back on spotify pls & thx,"@user Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
c3_043,agent,t_2289030,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,"I’m confused, what does this mean?? <url>",@user 1: Hey there! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things.,,,,,,
c3_043,agent,t_2289027,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,what does this even mean <url>,@user 1: Hey there! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things.,,,,,,
c3_043,agent,t_2412702,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,i’m confused <url>,@user Hey Joaquin! The Stranger Things Mode is an easter egg feature that adds some animation to your app. Hope you like it 🙂,,,,,,
c3_043,agent,t_2461412,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,What does this mean 🧐🧐🧐 <url>,@user Hey Daniela! The Stranger Things Mode is an easter egg feature that adds some visual effects to your app. Hope this info helps,,,,,,
c3_043,agent,t_2297576,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,What is Stranger Things Mode? 😮 @user <url>,@user Hey! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. Hope this helps 😉,,,,,,
c3_043,agent,t_1915270,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,what is Stranger Things mode?,@user Hey Ian! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. This will change the look of your app while playing any Stranger Things playlist curated by Spotify. Experience it here: <url>,,,,,,
c3_043,quality,current:contact,Spotify has a “Stranger Things Mode” and I’m so confused?????? What does that even mean <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_044,quality,t_2203736,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",the web player won't play on Chrome and Firefox. It is stuck on advertisement,"@user Hi Chris, help's here! Does clearing your browser's cache/cookies and refreshing help? Keep us posted",,,,,,
c3_044,quality,t_1695220,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\","The Spotify web player is not working in Google Chrome. Sends me to a ""Bad Request"" page.",@user Hi Charlie! We're here to lend a hand. Does clearing your browser's cache/cookies help?,,,,,,
c3_044,quality,t_1888529,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Spotify web player seems broken. Won't play anything in my browser (newest chrome on a chromebook). Was fine a couple of days ago.,"@user Hey, help's here. Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes",,,,,,
c3_044,quality,t_1321238,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",can help how to solve this..?? i play on web player everything's fine.. <url>,@user Hi Indriani! Help's here. Can you try clearing your browser's cache/cookies and refreshing? Keep us posted,,,,,,
c3_044,quality,t_2027987,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Hey I've been trying to play music in web browser but it's frozen on a 15 second ad that won't play. Any suggestions?,"@user Hey Seth! What device and browser are you using? Also, have you tried using a different browser or clearing your cache and cookies?",,,,,,
c3_044,quality,t_1831319,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",web-player not working on any browser (chrome / edge). Are you aware of problems?,@user Hey Justin! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes,,,,,,
c3_044,quality,current:contact,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
c3_044,quality,current:playback,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
c3_044,quality,policy:clarification,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
c3_044,agent,t_2203736,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",the web player won't play on Chrome and Firefox. It is stuck on advertisement,"@user Hi Chris, help's here! Does clearing your browser's cache/cookies and refreshing help? Keep us posted",,,,,,
c3_044,agent,t_1695220,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\","The Spotify web player is not working in Google Chrome. Sends me to a ""Bad Request"" page.",@user Hi Charlie! We're here to lend a hand. Does clearing your browser's cache/cookies help?,,,,,,
c3_044,agent,t_1888529,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",Spotify web player seems broken. Won't play anything in my browser (newest chrome on a chromebook). Was fine a couple of days ago.,"@user Hey, help's here. Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes",,,,,,
c3_044,agent,t_1321238,"your web player doesn't PLAY. Chrome browser cleared cache, cookies, history, etc. It loads, but won't play =\",can help how to solve this..?? i play on web player everything's fine.. <url>,@user Hi Indriani! Help's here. Can you try clearing your browser's cache/cookies and refreshing? Keep us posted,,,,,,
