id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
b4_030,balanced,current:explicit,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),"Official Spotify guidance, checked 2026-09-17",Explicit releases have E or EXPLICIT tags supplied by rights holders. Search for different versions; some explicit releases have no clean version. This does not prove an uncensored version of a given track exists.,,,,,,
b4_030,balanced,current:library,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),"Official Spotify guidance, checked 2026-09-17","For music missing from Your Library, check filters on mobile and search to find and save it. A different account may explain missing saved content, but must not be asserted without evidence.",,,,,,
b4_030,balanced,current:contact,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_030,balanced,current:playback,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_030,balanced,policy:clarification,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_030,balanced,policy:social,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Cadence conversational policy,A brief friendly acknowledgment of thanks or excitement is allowed without inventing facts or claiming an action. It is not a support resolution.,,,,,,
b4_030,agent,t_2064256,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Do friends get notified when you listen to their music showed in friends feed?,"@user Hi there! Users will not be notified if you listen to the songs their listening to on your friend feed. Any other questions, just shout",,,,,,
b4_030,agent,t_2582661,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),why doesn't spotify have a feature for what I was listening to this time last year so I can listen to it again now I'm not sick of it grr,@user Hey Ben! We can see how that’d be useful. You can vote for the official idea here: <url>,,,,,,
b4_030,agent,t_2203838,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),"@user Hear me out okay? Synced playlists. Invite friends to listen to music with you, same song, same time. Maybe even support letting you play the same music on multiple devices! I would love to have digital rave parties with friends!",@user Hi Torben. This sounds like a great idea! Suggest it in our Community at <url> and get support from other users,,,,,,
b4_030,agent,t_2182198,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),really.. if you are going to force me to listen to adds at least wait longer than 1 song and at least make sure the two adds u force on me are different. Sick of hearing the exact same add twice in a row.,"@user Hey, we'll pass on the feedback. For now, check out <url> if you haven't had a subscription before",,,,,,
b4_030,agent,t_1874437,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),can I sync my account with a friend and you make us a playlist we'll both like? Please?,"@user Hey! Just to clarify, what do you mean by syncing your accounts? If you both want the same playlist, you both can simply follow it",,,,,,
b4_030,agent,t_539179,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),". needs to fix its functionality when you’re listening to a song on a playlist and you want to go back to that exact place in the list. Wanted to see if I could turn on the airplane mode without losing the song I was listening to, couldn’t see if it was downloaded.","@user Hey Dana! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest",,,,,,
b4_030,quality,t_2064256,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Do friends get notified when you listen to their music showed in friends feed?,"@user Hi there! Users will not be notified if you listen to the songs their listening to on your friend feed. Any other questions, just shout",,,,,,
b4_030,quality,t_2582661,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),why doesn't spotify have a feature for what I was listening to this time last year so I can listen to it again now I'm not sick of it grr,@user Hey Ben! We can see how that’d be useful. You can vote for the official idea here: <url>,,,,,,
b4_030,quality,t_2203838,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),"@user Hear me out okay? Synced playlists. Invite friends to listen to music with you, same song, same time. Maybe even support letting you play the same music on multiple devices! I would love to have digital rave parties with friends!",@user Hi Torben. This sounds like a great idea! Suggest it in our Community at <url> and get support from other users,,,,,,
b4_030,quality,t_2182198,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),really.. if you are going to force me to listen to adds at least wait longer than 1 song and at least make sure the two adds u force on me are different. Sick of hearing the exact same add twice in a row.,"@user Hey, we'll pass on the feedback. For now, check out <url> if you haven't had a subscription before",,,,,,
b4_030,quality,t_1874437,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),can I sync my account with a friend and you make us a playlist we'll both like? Please?,"@user Hey! Just to clarify, what do you mean by syncing your accounts? If you both want the same playlist, you both can simply follow it",,,,,,
b4_030,quality,t_539179,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),". needs to fix its functionality when you’re listening to a song on a playlist and you want to go back to that exact place in the list. Wanted to see if I could turn on the airplane mode without losing the song I was listening to, couldn’t see if it was downloaded.","@user Hey Dana! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest",,,,,,
b4_030,quality,current:contact,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_030,quality,current:playback,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_030,quality,policy:clarification,it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_031,agent,t_848521,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",I cant play certain songs on spotify that other users can play. What gives? Songs not grayed out so i should be able to play it <url>,@user Hey Nicholas! What happens when you try to play them? Do you get any specific error messages? We'll lend a hand,,,,,,
b4_031,agent,t_1147083,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hello the New song ""dozo"" of kaaris is available in app And not in Playstation 4 please fix thanks",@user Hi there. Thanks for bringing this up. Do you get any error message when you play the same track on the PlayStation 4?,,,,,,
b4_031,agent,t_1067195,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",it won’t play unless I’ve save songs from the album. No I want to listen to music without saving it. So please fix this problem.,@user Hey Joshua! What device are you currently using? Are you getting any specific error messages when trying to play tracks?,,,,,,
b4_031,agent,t_857985,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",. do you care to explain why AM to PM by Christina Milian is not available on US Spotify?!?,"@user Hey there, help's here! Are you getting any error messages when trying to play the song? Keep us in the loop",,,,,,
b4_031,agent,t_1764680,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hey, my problem: spotify-App doesn't open any more. I use WP 8, actualized, even tried to download it new - what can I do?","@user Hi there! Can you tell us when the issue started happening? Also, are you getting any error messages when trying to open the app?",,,,,,
b4_031,agent,t_1521663,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Is there a reason that I can't play The Life of Pablo by Kanye West on any of my devices?,@user Hey there! Are you getting any error messages when trying to play this album? We'll see what we can suggest,,,,,,
b4_031,quality,t_848521,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",I cant play certain songs on spotify that other users can play. What gives? Songs not grayed out so i should be able to play it <url>,@user Hey Nicholas! What happens when you try to play them? Do you get any specific error messages? We'll lend a hand,,,,,,
b4_031,quality,t_1147083,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hello the New song ""dozo"" of kaaris is available in app And not in Playstation 4 please fix thanks",@user Hi there. Thanks for bringing this up. Do you get any error message when you play the same track on the PlayStation 4?,,,,,,
b4_031,quality,t_1067195,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",it won’t play unless I’ve save songs from the album. No I want to listen to music without saving it. So please fix this problem.,@user Hey Joshua! What device are you currently using? Are you getting any specific error messages when trying to play tracks?,,,,,,
b4_031,quality,t_857985,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",. do you care to explain why AM to PM by Christina Milian is not available on US Spotify?!?,"@user Hey there, help's here! Are you getting any error messages when trying to play the song? Keep us in the loop",,,,,,
b4_031,quality,t_1764680,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hey, my problem: spotify-App doesn't open any more. I use WP 8, actualized, even tried to download it new - what can I do?","@user Hi there! Can you tell us when the issue started happening? Also, are you getting any error messages when trying to open the app?",,,,,,
b4_031,quality,t_1521663,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Is there a reason that I can't play The Life of Pablo by Kanye West on any of my devices?,@user Hey there! Are you getting any error messages when trying to play this album? We'll see what we can suggest,,,,,,
b4_031,quality,current:contact,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_031,quality,current:playback,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_031,quality,policy:clarification,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_031,balanced,t_848521,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",I cant play certain songs on spotify that other users can play. What gives? Songs not grayed out so i should be able to play it <url>,@user Hey Nicholas! What happens when you try to play them? Do you get any specific error messages? We'll lend a hand,,,,,,
b4_031,balanced,t_1147083,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hello the New song ""dozo"" of kaaris is available in app And not in Playstation 4 please fix thanks",@user Hi there. Thanks for bringing this up. Do you get any error message when you play the same track on the PlayStation 4?,,,,,,
b4_031,balanced,t_1067195,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",it won’t play unless I’ve save songs from the album. No I want to listen to music without saving it. So please fix this problem.,@user Hey Joshua! What device are you currently using? Are you getting any specific error messages when trying to play tracks?,,,,,,
b4_031,balanced,t_857985,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",. do you care to explain why AM to PM by Christina Milian is not available on US Spotify?!?,"@user Hey there, help's here! Are you getting any error messages when trying to play the song? Keep us in the loop",,,,,,
b4_031,balanced,t_1764680,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Hey, my problem: spotify-App doesn't open any more. I use WP 8, actualized, even tried to download it new - what can I do?","@user Hi there! Can you tell us when the issue started happening? Also, are you getting any error messages when trying to open the app?",,,,,,
b4_031,balanced,t_1521663,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Is there a reason that I can't play The Life of Pablo by Kanye West on any of my devices?,@user Hey there! Are you getting any error messages when trying to play this album? We'll see what we can suggest,,,,,,
b4_031,balanced,current:family,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17",Premium Family is for family members living together. Members must live with the plan manager and use the same home address. This general rule does not establish a temporary-absence exception or eligibility of an individual account.,,,,,,
b4_031,balanced,current:wrapped,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17",Wrapped is Spotify's annual listening summary and includes personalized playlists. Some features have eligibility requirements. The support page links official updates; it does not establish a release date for an upcoming edition.,,,,,,
b4_031,balanced,current:profile,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","A display name replaces the username on profiles, apps and playlists, but cannot be used to log in. Mobile: profile picture, View profile, EDIT, change name, Save.",,,,,,
b4_031,balanced,current:ideas,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","Customers can search the Community Ideas board, vote for an existing idea or submit a new idea after logging in. No particular idea, feature release or staff action is confirmed.",,,,,,
b4_031,balanced,current:catalog,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","Catalog availability varies over time and by country according to rights-holder permissions. No availability, removal cause or return date for a specific release is established.",,,,,,
b4_031,balanced,current:student,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","SheerID handles student verification. Try a private browser window to avoid autofill problems. If verification still fails, use the SheerID help route on this official page. Spotify cannot resolve SheerID verification issues.",,,,,,
b4_031,balanced,current:shuffle,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","Smart Shuffle mixes recommendations into playback. It is always active on free mobile. Premium mobile users can disable Include Smart Shuffle in play modes under Settings and privacy, Playback. Premium shuffle also offers a Fewer repeats style; it reduces, not eliminates, repeats.",,,,,,
b4_031,balanced,current:autoplay,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","Autoplay plays similar tracks after an album, playlist or selection ends. It can be disabled in settings: Playback, Autoplay on mobile; Autoplay in desktop settings. It does not explain extra tracks interspersed within a playlist.",,,,,,
b4_031,balanced,current:explicit,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17",Explicit releases have E or EXPLICIT tags supplied by rights holders. Search for different versions; some explicit releases have no clean version. This does not prove an uncensored version of a given track exists.,,,,,,
b4_031,balanced,current:library,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!","Official Spotify guidance, checked 2026-09-17","For music missing from Your Library, check filters on mobile and search to find and save it. A different account may explain missing saved content, but must not be asserted without evidence.",,,,,,
b4_031,balanced,current:contact,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_031,balanced,current:playback,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_031,balanced,policy:clarification,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_031,balanced,policy:social,"Hey! @user' album called ""Blurryface"" is not available, when I try to play it I get the following error: ""This song is not available"". I can play without problems any other song, even other albums by the same group. Do u know what's happening? Thanks!",Cadence conversational policy,A brief friendly acknowledgment of thanks or excitement is allowed without inventing facts or claiming an action. It is not a support resolution.,,,,,,
b4_032,quality,current:contact,WHY? <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_032,balanced,current:contact,WHY? <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_032,agent,t_420127,WHY? <url>,why there’s no GOT7? WHY WHY WHY LOOK WHAT WE ARE MISSING <url>,@user Hey there! We'd love to have them on Spotify! Hopefully we will in the future. Check this out: <url>,,,,,,
b4_032,agent,t_2005978,WHY? <url>,Why don't u have the original songs @user ???? Why why why Hikoukigumo is one of the best OST😭😭😭 <url>,@user Hey! We’ll have it available to you as soon as it’s available to us. There's more info about content here: <url>,,,,,,
b4_032,agent,t_2312880,WHY? <url>,Why why? <url>,"@user Hey Javier! Rest assured, your feedback will be passed on to the right folks",,,,,,
b4_032,agent,t_1844556,WHY? <url>,why isn't hello by svt available in america why isn't hello by svt available in america why isn't hello by svt available in america why isn't hello by svt available in america why isn't hello by svt available in america why isn't hello by svt available in america wh,"@user Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",,,,,,
b4_032,agent,t_2065190,WHY? <url>,why did i just get 6 ads in a row? without any music in between. why just why?,"@user Hey! Thanks for your feedback - we'll pass it on. For now, check out <url> if you haven't had a subscription before",,,,,,
b4_032,agent,t_2978437,WHY? <url>,( ) WHY?! WHY?!?!?! Why would you take August d off? Why? Also where’s Lemonade?! #SHOOKETH,"@user Hey McKayla! Sometimes content gets removed due to licensing changes. As for Lemonade, we're working on it, and we hope to have it available soon. There's more info about Spotify content here: <url>",,,,,,
b4_033,balanced,current:contact,help,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_033,agent,t_1792985,help,help help help i need help with my account.... my family plan heeeeeeeeeeeeelp!!!,@user Hey Angie! The cavalry's here. Could you DM us your account's email address or username? We'll take a look under the hood <url>,,,,,,
b4_033,agent,t_502657,help,looking for a little help. The Spotify App on my mac won't go online - but I can open my web player and it works fine. Help!,"@user Hey Cody, help's here! Does logging out > restarting the device > logging back in help? Keep us posted",,,,,,
b4_033,agent,t_485531,help,"i need to contact customer service in Spain, there is a problem with payment. help help @user","@user Hey Virginia. We can help you in English, but our friends @user offers Spanish support. Give them a shout!",,,,,,
b4_033,agent,t_2783447,help,playback just started jumping all over and can't play anything. please help,"@user Hey James, help's here! Does logging out > restarting the device > logging back in help? Keep us posted",,,,,,
b4_033,agent,t_2317635,help,Thanks for your help ✨,@user You're welcome!. Just let us know if we can help with anything else. <url>,,,,,,
b4_033,agent,t_2466915,help,@user @user <url>,"@user Hey there, we're here to help! What's going on exactly? We'll see what we can help with",,,,,,
b4_033,quality,current:contact,help,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_034,agent,t_2397302,When will you update Spotify optimized for iPhone X?,Several updates since iPhone X release but still not iPhone X optimized. 🙄,@user Hey! We understand - we’re working on it as we speak. Stay tuned!,,,,,,
b4_034,agent,t_2456298,When will you update Spotify optimized for iPhone X?,One of these days spotify will finally be optimized for iPhone X,@user Hey Dalton! We're currently working on it as we speak. Stay tuned 🎶,,,,,,
b4_034,agent,t_1998400,When will you update Spotify optimized for iPhone X?,"Hey , when’s the iPhone X optimized update coming?","@user Hey Kevin! We don't have any info to share about this yet, but keep an eye out for updates. We're passing on all feedback around this",,,,,,
b4_034,agent,t_2236146,When will you update Spotify optimized for iPhone X?,When we gonna get an update optimized for iPhone X ? Tired of those black bars at the top and bottom 😔😔,"@user Hey Easton! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated",,,,,,
b4_034,agent,t_2218914,When will you update Spotify optimized for iPhone X?,When will your app be optimized for the iPhone X display? :/,"@user Hey Dave! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see",,,,,,
b4_034,agent,t_2407021,When will you update Spotify optimized for iPhone X?,when will spotify app be updated to iphone X display?,"@user Hi there! We don't have the exact timeframe on when the update will be released, but we’re working on it as we speak. Stay tuned 🙂",,,,,,
b4_034,quality,t_2397302,When will you update Spotify optimized for iPhone X?,Several updates since iPhone X release but still not iPhone X optimized. 🙄,@user Hey! We understand - we’re working on it as we speak. Stay tuned!,,,,,,
b4_034,quality,t_2456298,When will you update Spotify optimized for iPhone X?,One of these days spotify will finally be optimized for iPhone X,@user Hey Dalton! We're currently working on it as we speak. Stay tuned 🎶,,,,,,
b4_034,quality,t_1998400,When will you update Spotify optimized for iPhone X?,"Hey , when’s the iPhone X optimized update coming?","@user Hey Kevin! We don't have any info to share about this yet, but keep an eye out for updates. We're passing on all feedback around this",,,,,,
b4_034,quality,t_2236146,When will you update Spotify optimized for iPhone X?,When we gonna get an update optimized for iPhone X ? Tired of those black bars at the top and bottom 😔😔,"@user Hey Easton! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated",,,,,,
b4_034,quality,t_2218914,When will you update Spotify optimized for iPhone X?,When will your app be optimized for the iPhone X display? :/,"@user Hey Dave! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see",,,,,,
b4_034,quality,t_2407021,When will you update Spotify optimized for iPhone X?,when will spotify app be updated to iphone X display?,"@user Hi there! We don't have the exact timeframe on when the update will be released, but we’re working on it as we speak. Stay tuned 🙂",,,,,,
b4_034,quality,current:contact,When will you update Spotify optimized for iPhone X?,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_034,quality,current:playback,When will you update Spotify optimized for iPhone X?,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_034,quality,policy:clarification,When will you update Spotify optimized for iPhone X?,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_034,balanced,t_2397302,When will you update Spotify optimized for iPhone X?,Several updates since iPhone X release but still not iPhone X optimized. 🙄,@user Hey! We understand - we’re working on it as we speak. Stay tuned!,,,,,,
b4_034,balanced,t_2456298,When will you update Spotify optimized for iPhone X?,One of these days spotify will finally be optimized for iPhone X,@user Hey Dalton! We're currently working on it as we speak. Stay tuned 🎶,,,,,,
b4_034,balanced,t_1998400,When will you update Spotify optimized for iPhone X?,"Hey , when’s the iPhone X optimized update coming?","@user Hey Kevin! We don't have any info to share about this yet, but keep an eye out for updates. We're passing on all feedback around this",,,,,,
b4_034,balanced,t_2236146,When will you update Spotify optimized for iPhone X?,When we gonna get an update optimized for iPhone X ? Tired of those black bars at the top and bottom 😔😔,"@user Hey Easton! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated",,,,,,
b4_034,balanced,t_2218914,When will you update Spotify optimized for iPhone X?,When will your app be optimized for the iPhone X display? :/,"@user Hey Dave! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see",,,,,,
b4_034,balanced,t_2407021,When will you update Spotify optimized for iPhone X?,when will spotify app be updated to iphone X display?,"@user Hi there! We don't have the exact timeframe on when the update will be released, but we’re working on it as we speak. Stay tuned 🙂",,,,,,
b4_034,balanced,current:family,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17",Premium Family is for family members living together. Members must live with the plan manager and use the same home address. This general rule does not establish a temporary-absence exception or eligibility of an individual account.,,,,,,
b4_034,balanced,current:wrapped,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17",Wrapped is Spotify's annual listening summary and includes personalized playlists. Some features have eligibility requirements. The support page links official updates; it does not establish a release date for an upcoming edition.,,,,,,
b4_034,balanced,current:profile,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","A display name replaces the username on profiles, apps and playlists, but cannot be used to log in. Mobile: profile picture, View profile, EDIT, change name, Save.",,,,,,
b4_034,balanced,current:ideas,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","Customers can search the Community Ideas board, vote for an existing idea or submit a new idea after logging in. No particular idea, feature release or staff action is confirmed.",,,,,,
b4_034,balanced,current:catalog,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","Catalog availability varies over time and by country according to rights-holder permissions. No availability, removal cause or return date for a specific release is established.",,,,,,
b4_034,balanced,current:student,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","SheerID handles student verification. Try a private browser window to avoid autofill problems. If verification still fails, use the SheerID help route on this official page. Spotify cannot resolve SheerID verification issues.",,,,,,
b4_034,balanced,current:shuffle,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","Smart Shuffle mixes recommendations into playback. It is always active on free mobile. Premium mobile users can disable Include Smart Shuffle in play modes under Settings and privacy, Playback. Premium shuffle also offers a Fewer repeats style; it reduces, not eliminates, repeats.",,,,,,
b4_034,balanced,current:autoplay,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","Autoplay plays similar tracks after an album, playlist or selection ends. It can be disabled in settings: Playback, Autoplay on mobile; Autoplay in desktop settings. It does not explain extra tracks interspersed within a playlist.",,,,,,
b4_034,balanced,current:explicit,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17",Explicit releases have E or EXPLICIT tags supplied by rights holders. Search for different versions; some explicit releases have no clean version. This does not prove an uncensored version of a given track exists.,,,,,,
b4_034,balanced,current:library,When will you update Spotify optimized for iPhone X?,"Official Spotify guidance, checked 2026-09-17","For music missing from Your Library, check filters on mobile and search to find and save it. A different account may explain missing saved content, but must not be asserted without evidence.",,,,,,
